Date,Pair,Side,Price,Executed,Fee,Total
2023-12-07 10:16:47,BTCUSDT,BUY,43247.27000000,0.00069000,0 BNB,29.84061630 USDT
2023-12-07 10:15:33,BTCUSDT,SELL,43249.20000000,0.00001000,0 BNB,0.43249200 USDT
2023-12-07 10:15:21,BTCUSDT,SELL,43249.20000000,0.00068000,0 BNB,29.40945600 USDT
2023-12-07 10:15:06,BTCUSDT,BUY,43205.95000000,0.00069000,0 BNB,29.81210550 USDT
2023-12-07 10:14:02,BTCUSDT,BUY,43261.60000000,0.00069000,0 BNB,29.85050400 USDT
2023-12-07 10:09:46,BTCUSDT,SELL,43325.80000000,0.00069000,0 BNB,29.89480200 USDT
2023-12-07 10:09:03,BTCUSDT,SELL,43263.60000000,0.00024000,0 BNB,10.38326400 USDT
2023-12-07 10:09:03,BTCUSDT,SELL,43263.60000000,0.00045000,0 BNB,19.46862000 USDT
2023-12-07 10:08:11,BTCUSDT,BUY,43220.38000000,0.00069000,0 BNB,29.82206220 USDT
2023-12-07 10:07:08,BTCUSDT,BUY,43282.51000000,0.00069000,0 BNB,29.86493190 USDT
2023-12-07 10:06:05,BTCUSDT,BUY,43299.26000000,0.00069000,0 BNB,29.87648940 USDT
2023-12-07 10:05:02,BTCUSDT,BUY,43340.93000000,0.00069000,0 BNB,29.90524170 USDT
2023-12-07 10:03:59,BTCUSDT,BUY,43360.19000000,0.00069000,0 BNB,29.91853110 USDT
2023-12-07 10:01:01,BTCUSDT,SELL,43455.70000000,0.00051000,0 BNB,22.16240700 USDT
2023-12-07 10:01:00,BTCUSDT,SELL,43455.70000000,0.00010000,0 BNB,4.34557000 USDT
2023-12-07 09:59:44,BTCUSDT,BUY,43412.33000000,0.00069000,0 BNB,29.95450770 USDT
2023-12-07 09:57:52,BTCUSDT,BUY,43462.27000000,0.00001000,0 BNB,0.43462270 USDT
2023-12-07 09:57:52,BTCUSDT,BUY,43462.38000000,0.00068000,0 BNB,29.55441840 USDT
2023-12-07 09:46:48,BTCUSDT,SELL,43593.10000000,0.00069000,0 BNB,30.07923900 USDT
2023-12-07 09:46:48,BTCUSDT,SELL,43575.80000000,0.00069000,0 BNB,30.06730200 USDT
2023-12-07 09:45:52,BTCUSDT,SELL,43553.90000000,0.00069000,0 BNB,30.05219100 USDT
2023-12-07 09:45:52,BTCUSDT,SELL,43539.90000000,0.00069000,0 BNB,30.04253100 USDT
2023-12-07 09:45:45,BTCUSDT,SELL,43422.40000000,0.00001000,0 BNB,0.43422400 USDT
2023-12-07 09:45:45,BTCUSDT,SELL,43422.40000000,0.00068000,0 BNB,29.52723200 USDT
2023-12-07 09:43:28,BTCUSDT,SELL,43366.20000000,0.00001000,0 BNB,0.43366200 USDT
2023-12-07 09:43:28,BTCUSDT,SELL,43366.20000000,0.00068000,0 BNB,29.48901600 USDT
2023-12-07 09:43:26,BTCUSDT,SELL,43347.10000000,0.00009000,0 BNB,3.90123900 USDT
2023-12-07 09:43:12,BTCUSDT,SELL,43347.10000000,0.00060000,0 BNB,26.00826000 USDT
2023-12-07 09:42:57,BTCUSDT,SELL,43335.90000000,0.00069000,0 BNB,29.90177100 USDT
2023-12-07 09:42:48,BTCUSDT,SELL,43304.70000000,0.00069000,0 BNB,29.88024300 USDT
2023-12-07 09:40:19,BTCUSDT,SELL,43293.60000000,0.00069000,0 BNB,29.87258400 USDT
2023-12-07 09:39:57,BTCUSDT,BUY,43250.32000000,0.00069000,0 BNB,29.84272080 USDT
2023-12-07 09:39:48,BTCUSDT,SELL,43243.20000000,0.00055000,0 BNB,23.78376000 USDT
2023-12-07 09:38:54,BTCUSDT,BUY,43200.00000000,0.00069000,0 BNB,29.80800000 USDT
2023-12-07 09:37:50,BTCUSDT,BUY,43292.59000000,0.00069000,0 BNB,29.87188710 USDT
2023-12-07 09:36:12,BTCUSDT,SELL,43295.20000000,0.00069000,0 BNB,29.87368800 USDT
2023-12-07 09:35:30,BTCUSDT,SELL,43268.00000000,0.00069000,0 BNB,29.85492000 USDT
2023-12-07 09:34:03,BTCUSDT,BUY,43251.96000000,0.00069000,0 BNB,29.84385240 USDT
2023-12-07 09:33:00,BTCUSDT,BUY,43224.79000000,0.00069000,0 BNB,29.82510510 USDT
2023-12-07 09:32:22,BTCUSDT,SELL,43207.70000000,0.00070000,0 BNB,30.24539000 USDT
2023-12-07 09:30:48,BTCUSDT,SELL,43160.50000000,0.00042000,0 BNB,18.12741000 USDT
2023-12-07 09:30:01,BTCUSDT,BUY,43117.40000000,0.00042000,0 BNB,18.10930800 USDT
2023-12-07 09:30:01,BTCUSDT,BUY,43108.07000000,0.00028000,0 BNB,12.07025960 USDT
2023-12-07 09:27:42,BTCUSDT,BUY,43164.56000000,0.00070000,0 BNB,30.21519200 USDT
2023-12-07 09:26:39,BTCUSDT,BUY,43261.45000000,0.00069000,0 BNB,29.85040050 USDT
2023-12-07 09:24:09,BTCUSDT,BUY,43322.90000000,0.00069000,0 BNB,29.89280100 USDT
2023-12-07 09:23:06,BTCUSDT,BUY,43303.82000000,0.00069000,0 BNB,29.87963580 USDT
2023-12-07 09:16:02,BTCUSDT,BUY,43378.99000000,0.00069000,0 BNB,29.93150310 USDT
2023-12-07 09:14:59,BTCUSDT,BUY,43496.43000000,0.00069000,0 BNB,30.01253670 USDT
2023-12-07 09:13:56,BTCUSDT,BUY,43510.38000000,0.00069000,0 BNB,30.02216220 USDT
2023-12-07 09:10:58,BTCUSDT,BUY,43532.24000000,0.00069000,0 BNB,30.03724560 USDT
2023-12-07 09:09:55,BTCUSDT,BUY,43549.57000000,0.00069000,0 BNB,30.04920330 USDT
2023-12-07 09:08:46,BTCUSDT,SELL,43612.40000000,0.00069000,0 BNB,30.09255600 USDT
2023-12-07 09:08:14,BTCUSDT,BUY,43568.85000000,0.00069000,0 BNB,30.06250650 USDT
2023-12-07 09:07:11,BTCUSDT,BUY,43593.01000000,0.00069000,0 BNB,30.07917690 USDT
2023-12-07 09:06:08,BTCUSDT,BUY,43624.84000000,0.00069000,0 BNB,30.10113960 USDT
2023-12-07 09:04:26,BTCUSDT,BUY,43630.69000000,0.00069000,0 BNB,30.10517610 USDT
2023-12-07 08:58:55,BTCUSDT,BUY,43653.33000000,0.00069000,0 BNB,30.12079770 USDT
2023-12-07 08:55:57,BTCUSDT,BUY,43682.98000000,0.00069000,0 BNB,30.14125620 USDT
2023-12-07 08:54:54,BTCUSDT,BUY,43663.88000000,0.00069000,0 BNB,30.12807720 USDT
2023-12-07 08:52:34,BTCUSDT,BUY,43680.12000000,0.00069000,0 BNB,30.13928280 USDT
2023-12-07 08:51:31,BTCUSDT,BUY,43697.90000000,0.00069000,0 BNB,30.15155100 USDT
